birthYear,image-URL,type,url,title,nationality,dimensions,artistName,credit,deathYear,EA_id
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.92_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106246,Untitled,"American, born Italy",9.21 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,a8468a874d1e
,http://www.sfmoma.org/images/artwork/medium/2001.88.113_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106267,Untitled,,17.15 cm x 24.45 cm,Tina Modotti or Edward Weston,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",,ea4d7402a123
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.81_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106235,Untitled,"American, born Italy",9.21 cm x 6.99 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,7e1c0229ac0b
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.49_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106203,Untitled,"American, born Italy",11.43 cm x 9.21 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,cbea9eb3f9e4
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.83_01_f03.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106237,Untitled (Four Women Doing Laundry),"American, born Italy",7.46 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,8a5ab3aee3ae
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.94_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106248,Untitled (Man with Box of Plants on His Head),"American, born Italy",8.57 cm x 7.14 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,4bb93df29586
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.111_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106265,Untitled (Popular Festival in a Town near Tehuan),"American, born Italy",7.78 cm x 10.32 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,674f5240541c
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.99_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106253,Untitled (Portrait of Benvenuto Modotti),"American, born Italy",8.57 cm x 9.68 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,aa10d201059a
1896,,photograph,http://www.sfmoma.org/explore/collection/artwork/106254,Untitled (Portrait of Rose Richey at Abraham González Street Apartment),"American, born Italy",,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,09ba8cdcb5bb
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.115_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106269,Untitled (Two Barefoot Boys with Baskets),"American, born Italy",9.21 cm x 6.03 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,dea5f4e54b6a
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.118_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106272,Untitled (Village Street),"American, born Italy",10 cm x 7.62 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,89eb7c54c308
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.121_01_g03.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106275,Untitled (Woman Carrying Load of Wood),"American, born Italy",9.84 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,be200fcf6cad
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.124_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106278,Untitled (Woman Lifting Skirt with Basket on Head),"American, born Italy",8.89 cm x 7.94 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,420bd3d92cbd
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.1_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106155,"Untitled [""1st of May Manifestation - Labor Day - Taken from a balcony of the National Palace""]","American, born Italy",7.46 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,6cae48ecaf37
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.2_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106156,"Untitled [""A bakery boy in a little town carrying bread in that basket to sell""]","American, born Italy",9.84 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,fe4713c24961
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.6_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106160,"Untitled [""A popular festival in a town near Tehuantepec""]","American, born Italy",7.62 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,fd5bbe6540ae
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.8_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106162,"Untitled [""A stall in the Alameda selling Indian wares""]","American, born Italy",10.16 cm x 7.94 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,bb2568cb0a4b
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.9_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106163,"Untitled [""A toy stand during the Easter holidays in the Alameda'']","American, born Italy",7.46 cm x 8.41 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,a614213ba37a
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.10_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106164,"Untitled [""An aqueduct built at the time of the Spanish conquest""]","American, born Italy",7.62 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,51ee4440e26d
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.13.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106167,"Untitled [""Chair made by indians for their own use""]","American, born Italy",9.05 cm x 7.3 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,067da6906cfe
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.14_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106168,"Untitled [""Costume from Tehuantepec""]","American, born Italy",8.89 cm x 6.35 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,e3dc8e673c97
1896,,photograph,http://www.sfmoma.org/explore/collection/artwork/106169,"Untitled [""Cuernavaca""]","American, born Italy",7.62 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,8aef2f127bf4
1896,,photograph,http://www.sfmoma.org/explore/collection/artwork/106173,"Untitled [""Demonstration in favour of Obregon the day he arrived in the capital - two days before being murdered.""]","American, born Italy",7.62 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,a7416e774175
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.20_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106174,"Untitled [""Detail of altar in catholic church""]","American, born Italy",10 cm x 6.99 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,996fe5eaa5c7
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.21_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106175,"Untitled [""Everything is carried on the head by the women in T.""]","American, born Italy",9.84 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,c1333fd2709f
1886,http://www.sfmoma.org/images/artwork/medium/2001.88.22_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106176,"Untitled [""Exterior of our house in Tacubaya - but maybe I already sent you one""]",American,5.72 cm x 9.84 cm,Edward Weston,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1958,e8564e43133b
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.23_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106177,"Untitled [""Facade of an old church built by the spaniards in Mexico""]","American, born Italy",9.84 cm x 7.3 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,d4f1e9e53f72
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.24.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106178,"Untitled [""Hotel in Cuernavaca""]","American, born Italy",7.46 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,4c3289e4c353
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.25_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106179,"Untitled [""Indian fishermen drying the nets""]","American, born Italy",7.62 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,b19ad0081bdd
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.26_01_b03.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106180,"Untitled [""Indian rain-coat made of straw""]","American, born Italy",10 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,7b2e8fdca9ad
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.27_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106181,"Untitled [""Indian woman selling cabbage""]","American, born Italy",7.62 cm x 9.84 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,8614d0c61ee7
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.28_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106182,"Untitled [""Indians carrying blocks of stone on their back for the construction of a building""]","American, born Italy",7.46 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,5fae94369b91
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.29_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106183,"Untitled [""Indians carrying loads of corn husks for the making of 'tamales' ""]","American, born Italy",9.84 cm x 7.62 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,0a8901d1749f
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.30_01_g03.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106184,"Untitled [""Indians getting fertalizer [sic] from the bottom of the canal at Xochimilco""]","American, born Italy",7.62 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,53d07b566506
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.34_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106185,"Untitled [""Indians kneeling in front of a church entrance""]","American, born Italy",8.26 cm x 10.16 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,4821581607ad
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.33.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106187,"Untitled [""July 30 1927""]","American, born Italy",7.46 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,d97871ae3388
1886,http://www.sfmoma.org/images/artwork/medium/2001.88.34_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106188,"Untitled [""Leather work for trimming of 'Charro' suits""]",American,12.07 cm x 24.13 cm,Edward Weston,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1958,438dad9a0053
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.35_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106189,"Untitled [""Little girl taking part in a Mexican folk dance""]","American, born Italy",10.16 cm x 6.51 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,f285c048abeb
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.36_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106190,"Untitled [""Loading bananas in Veracruz for the U.S.""]","American, born Italy",10 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,c22493032434
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.37.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106191,"Untitled [""Making tortillas""]","American, born Italy",7.46 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,7c3e7406c655
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.38_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106192,"Untitled [""Man carrying a load of straw on his back""]","American, born Italy",9.37 cm x 7.3 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,b8a36b39fac0
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.39_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106193,"Untitled [""Market day - Notice the man at the right carrying his shopping in his hat""]","American, born Italy",7.3 cm x 9.21 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,1aeb552ce484
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.40.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106194,"Untitled [""Market day in a little town""]","American, born Italy",7.3 cm x 9.84 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,4fef3c8023fe
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.42_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106196,"Untitled [""Market scene""]","American, born Italy",7.46 cm x 6.99 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,e4006ad93721
,http://www.sfmoma.org/images/artwork/medium/2001.88.43.JPG,photograph,http://www.sfmoma.org/explore/collection/artwork/106197,"Untitled [""Mazatlan - Agosto - 1923""]",,7.3 cm x 9.84 cm,Tina Modotti or Edward Weston,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",,ad8b98e4b765
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.44_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106198,"Untitled [""Mexican house""]","American, born Italy",19.05 cm x 24.29 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,273c7a9ef46e
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.46_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106200,"Untitled [""People waiting in front of the National Pawn Shop to go and pawn their poor belongings""]","American, born Italy",6.67 cm x 7.62 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,fc0bea4b7027
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.50_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106204,"Untitled [""San Francisco Acatepec Puebla - Church façade""]","American, born Italy",8.57 cm x 6.19 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,951ab713788a
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.51_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106205,"Untitled [""Stone carving""]","American, born Italy",9.68 cm x 6.83 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,5d4947e3616c
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.53_small_ema.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106207,"Untitled [""Street scene in Guanajuato""]","American, born Italy",10 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,a52b4303cc81
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.58_01_f03.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106212,"Untitled [""The clouds are almost every day so wonderful. This picture I took from our azotea looking toward Chapultepec. You can see the outline of the castle.""]","American, born Italy",6.51 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,5154945fef45
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.59_01_e04.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106213,"Untitled [""The little girl and I on the Gondola and the man who took us""]","American, born Italy",10.16 cm x 7.62 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,2d53b9d6b7b5
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.60_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106214,"Untitled [""The way indian women dress in the state of Michoacan""]","American, born Italy",8.89 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,2dda8479f7f8
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.128_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106282,"Untitled [""View of Guanajuato""]","American, born Italy",9.68 cm x 7.62 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,594e0862f0f4
1896,,photograph,http://www.sfmoma.org/explore/collection/artwork/106284,"Untitled [""Women washing their clothes & bathing in the river of Tehuantepec""]","American, born Italy",7.14 cm x 9.21 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,720e3a33f95b
1896,,photograph,http://www.sfmoma.org/explore/collection/artwork/106285,"Untitled [""Xochimilco - Mexico - Nov. 1925 - The little girl is the daughter of the boatman - I am not in the picture because I took it""]","American, born Italy",10.16 cm x 11.43 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,4737ea6caf60
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.132%2001_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106286,"Untitled [""Young musicians of a village band - mostly all indians - barefooted but oh how they can play!""]","American, born Italy",9.21 cm x 7.78 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,a3db39bfd64e
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.64_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106218,Untitled [Baby nursing],"American, born Italy",6.83 cm x 8.89 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,291d290a178d
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.67_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106221,Untitled [Boy defecating],"American, born Italy",7.46 cm x 9.21 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,02483333ac78
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.68_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106222,Untitled [Charro on Horseback],"American, born Italy",10.16 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,86ea5f833852
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.70_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106224,Untitled [Children in Colonia de la Bolsa],"American, born Italy",7.62 cm x 10 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,fad4963ffa44
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.74_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106228,Untitled [Convent of Tepotzotlán],"American, born Italy",9.68 cm x 7.46 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,583e79724dca
1896,http://www.sfmoma.org/images/artwork/medium/2001.88.84_01_b02.jpg,photograph,http://www.sfmoma.org/explore/collection/artwork/106238,Untitled [Girl with Braids Writing],"American, born Italy",9.21 cm x 7.14 cm,Tina Modotti,"Purchase through a gift of the Art Supporting Foundation, John ""Launny"" Steffens, Sandra Lloyd, Shawn and Brook Byers, Mr. and Mrs. George F. Jewett, Jr., and anonymous donors",1942,8e0ddbb9ab96
